date,address,species,block,street,trap,addressnumberandstreet,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,tmax_avg,tmin_avg,tavg_avg,dewpoint_avg,wetbulb_avg,heat_avg,cool_avg,preciptotal_avg,sealevel_avg,resultspeed_avg,resultdir_avg,avgspeed_avg,stnpressure_avg,tmax_stn1,tmin_stn1,tavg_stn1,depart_stn1,dewpoint_stn1,wetbulb_stn1,heat_stn1,cool_stn1,sunrise_stn1,sunset_stn1,depth_stn1,snowfall_stn1,preciptotal_stn1,stnpressure_stn1,sealevel_stn1,resultspeed_stn1,resultdir_stn1,avgspeed_stn1,tmax_stn2,tmin_stn2,tavg_stn2,dewpoint_stn2,wetbulb_stn2,heat_stn2,cool_stn2,preciptotal_stn2,stnpressure_stn2,sealevel_stn2,resultspeed_stn2,resultdir_stn2,avgspeed_stn2,year,month,day
5/6/2007,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,7,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,2,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,4,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,3,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,10,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
5/6/2007,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,63.5,49,56.5,47.5,51.5,8.5,0,0.345,29.785,5.7,4,7.85,29.13,64,47,56,-9,48,51,9,0,417,1923,0,0,0.42,29.1,29.79,5.2,5,7.6,63,51,57,47,52,8,0,0.27,29.16,29.78,6.2,3,8.1,2007,6,5
26/6/2007,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,6,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,1,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
26/6/2007,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0,91.5,71.5,81.5,69,72,0,16.5,0.0805,30.1,6.7,21.5,7.6,29.42,92,70,81,10,69,72,0,16,418,1931,0,0,0.16,29.39,30.11,6.1,22,7.1,91,73,82,69,72,0,17,0.001,29.45,30.09,7.3,21,8.1,2007,6,26
